,spkts,dloss,ct_srv_src,ct_state_ttl,ct_dst_src_ltm,ct_src_ltm,label
4866,2,0,4,2,4,18,1
4867,12,3,1,1,2,2,1
4868,162,8,1,1,1,1,1
4869,2,0,5,2,5,3,1
4870,2,0,4,2,4,18,1
4871,8,3,1,1,2,2,1
4872,2,0,1,2,1,1,1
4873,2,0,4,2,4,1,1
4874,20,12,1,1,1,1,1
4875,2,0,5,2,5,3,1
4876,2,0,4,2,4,1,1
4877,10,2,1,1,1,2,1
4878,2,0,4,2,4,18,1
4879,2,0,5,2,5,3,1
4880,30,8,1,1,1,1,1
4881,2,0,4,2,4,1,1
4882,12,9,1,1,1,1,1
4883,2,0,5,2,5,3,1
4884,224,712,1,1,1,1,1
4885,2,0,4,2,4,18,1
4886,2,0,3,2,3,10,1
4887,28,33,1,1,1,1,1
4888,2,0,4,2,4,18,1
4889,2,0,5,2,5,3,1
4890,10,1,2,1,2,1,1
4891,2,0,3,2,3,10,1
4892,2,0,4,2,4,18,1
4893,10,2,3,1,2,2,1
4894,2,0,5,2,5,3,1
4895,10,1,1,1,1,1,1
4896,2,0,3,2,3,10,1
4897,2,0,4,2,4,18,1
4898,10,4,3,1,2,2,1
4899,2,0,5,2,5,3,1
4900,2,0,3,2,3,10,1
4901,24,8,1,1,1,3,1
4902,2,0,4,2,4,18,1
4903,22,14,1,1,1,2,1
4904,2,0,5,2,5,3,1
4905,14,20,3,1,1,1,1
4906,10,3,1,1,1,1,1
4907,2,0,4,2,4,18,1
4908,2,0,5,2,5,3,1
4909,2,0,3,2,3,2,1
4910,2,0,1,2,1,1,1
4911,2,0,5,2,5,8,1
4912,2,0,4,2,4,18,1
4913,10,3,2,1,1,1,1
4914,2,0,5,2,5,3,1
4915,2,0,3,2,3,2,1
4916,12,8,1,1,1,1,1
4917,2,0,5,2,5,3,1
4918,32,56,1,1,1,1,1
4919,2,0,3,2,3,2,1
4920,2,0,3,2,3,2,1
4921,2,0,1,2,1,1,1
4922,2,0,5,2,5,15,1
4923,2,0,3,2,3,2,1
4924,16,1,1,1,1,1,1
4925,2,0,2,0,3,2,1
4926,2,0,5,2,5,15,1
4927,2,0,3,2,3,2,1
4928,2,0,28,2,28,8,1
4929,12,2,1,1,1,2,1
4930,2,0,3,2,3,2,1
4931,2,0,3,2,3,2,1
4932,4,0,22,2,22,6,1
4933,20,17,2,1,2,1,1
4934,2,0,5,2,5,11,1
4935,2,0,3,2,3,2,1
4936,2,0,3,2,3,2,1
4937,2,0,36,2,36,8,1
4938,8,2,1,1,2,2,1
4939,10,1,2,1,2,2,1
4940,4,0,20,2,20,7,1
4941,2,0,3,2,3,2,1
4942,10,2,1,1,1,1,1
4943,2,0,5,2,5,1,1
4944,2,0,20,2,20,9,1
4945,2,0,3,2,3,10,1
4946,2,0,3,2,3,2,1
4947,2,0,8,2,1,3,1
4948,2,0,5,2,5,1,1
4949,10,4,1,1,1,1,1
4950,2,0,3,2,3,2,1
4951,8,3,1,1,2,2,1
4952,10,1,5,1,1,2,1
4953,16,4,5,1,5,2,1
4954,10,3,1,1,1,1,1
4955,2,0,5,2,5,8,1
4956,14,5,5,1,5,1,1
4957,10,1,1,1,1,1,1
4958,2,0,5,2,5,8,1
4959,10,1,1,1,1,1,1
4960,16,4,6,1,8,1,1
4961,10,1,3,1,1,2,1
4962,2,0,5,2,5,8,1
4963,12,2,1,1,1,1,1
4964,14,5,4,1,3,1,1
4965,8,2,1,1,2,2,1
4966,2,0,5,2,5,1,1
4967,2,0,5,2,5,8,1
4968,2,0,5,2,5,8,1
4969,8,2,1,1,2,3,1
4970,8,3,1,1,1,1,1
4971,2,0,5,2,5,8,1
4972,2,0,5,2,5,8,1
4973,22,8,1,1,1,1,1
4974,2,0,5,2,5,11,1
4975,10,3,2,1,1,1,1
4976,2,0,2,2,1,2,1
4977,2,0,5,2,5,8,1
4978,2,0,5,2,5,8,1
4979,54,1,1,1,1,1,1
4980,2,0,5,2,5,11,1
4981,10,1,2,1,1,1,1
4982,10,1,3,1,2,1,1
4983,2,0,5,2,5,8,1
4984,2,0,5,2,5,8,1
4985,10,2,2,1,2,2,1
4986,10,4,1,1,1,1,1
4987,2,0,5,2,5,3,1
4988,10,10,1,1,2,2,1
4989,20,9,1,1,2,2,1
4990,2,0,1,2,1,1,1
4991,2,0,5,2,5,3,1
4992,2,0,5,2,5,11,1
4993,2,0,5,2,5,11,1
4994,52,8,1,1,1,1,1
4995,8,3,1,1,2,2,1
4996,2,0,5,2,5,11,1
4997,2,0,5,2,5,11,1
4998,2,0,5,2,5,6,1
4999,10,1,1,1,1,1,1
5000,2,0,5,2,5,3,1
5001,10,1,6,1,3,2,1
5002,20,9,1,1,2,2,1
5003,2,0,5,2,5,11,1
5004,2,0,5,2,5,6,1
5005,2,0,5,2,5,3,1
5006,14,5,7,1,8,3,1
5007,2,0,5,2,5,11,1
5008,2,0,1,2,1,1,1
5009,2,0,5,2,5,3,1
5010,2,0,5,2,5,11,1
5011,42,0,1,2,1,2,1
5012,2,0,5,2,5,11,1
5013,2,0,5,2,5,3,1
5014,42,0,1,2,1,2,1
5015,2,0,5,2,5,11,1
5016,2,0,5,2,5,11,1
5017,2,0,5,2,5,3,1
5018,2,0,4,2,4,11,1
5019,42,0,1,2,1,2,1
5020,2,0,5,2,5,3,1
5021,2,0,4,2,4,11,1
5022,2,0,4,2,4,4,1
5023,42,0,1,2,1,2,1
5024,2,0,4,2,4,4,1
5025,2,0,4,2,4,11,1
5026,2,0,4,2,4,4,1
5027,2,0,2,2,2,19,1
5028,12,2,1,1,1,2,1
5029,2,0,4,2,4,4,1
5030,2,0,4,2,4,9,1
5031,2,0,2,2,2,19,1
5032,2,0,4,2,4,4,1
5033,14,5,5,1,5,1,1
5034,10,1,2,1,1,1,1
5035,2,0,5,2,5,6,1
5036,2,0,4,2,4,9,1
5037,2,0,4,2,4,4,1
5038,16,4,6,1,8,2,1
5039,8,3,1,1,1,1,1
5040,8,4,1,1,1,1,1
5041,10,1,2,1,1,2,1
5042,2,0,5,2,5,6,1
5043,12,3,5,1,1,3,1
5044,2,0,2,2,2,2,1
5045,18,11,1,1,2,2,1
5046,2,0,5,2,5,6,1
5047,2,0,4,2,4,2,1
5048,2,0,5,2,5,6,1
5049,2,0,2,2,2,2,1
5050,2,0,4,2,4,2,1
5051,2,0,5,2,5,6,1
5052,2,0,4,2,4,3,1
5053,2,0,2,2,1,1,1
5054,2,0,5,2,5,6,1
5055,42,0,1,2,1,1,1
5056,2,0,4,2,4,2,1
5057,2,0,4,2,4,11,1
5058,2,0,4,2,4,3,1
5059,2,0,5,2,5,6,1
5060,12,4,2,1,1,1,1
5061,42,0,1,2,1,1,1
5062,2,0,4,2,4,2,1
5063,2,0,4,2,4,11,1
5064,2,0,4,2,4,2,1
5065,2,0,1,2,1,2,1
5066,42,0,1,2,1,1,1
5067,2,0,4,2,4,11,1
5068,10,2,2,1,2,2,1
5069,2,0,4,2,4,2,1
5070,2,0,4,2,4,11,1
5071,10,5,3,1,3,4,1
5072,8,2,1,1,2,3,1
5073,2,0,4,2,4,11,1
5074,22,8,1,1,1,1,1
5075,20,7,1,1,1,1,1
5076,2,0,4,2,4,3,1
5077,2,0,4,2,4,3,1
5078,24,9,1,1,2,3,1
5079,10,1,1,1,1,1,1
5080,2,0,4,2,4,11,1
5081,2,0,4,2,4,3,1
5082,2,0,4,2,4,11,1
5083,8,2,1,1,2,2,1
5084,2,0,4,2,4,3,1
5085,2,0,5,2,5,2,1
5086,2,0,4,2,4,9,1
5087,2,0,4,2,4,11,1
5088,2,0,4,2,4,3,1
5089,10,2,2,1,1,1,1
5090,2,0,5,2,5,2,1
5091,2,0,4,2,4,9,1
5092,2,0,4,2,4,3,1
5093,2,0,1,2,1,1,1
5094,2,0,5,2,5,2,1
5095,2,0,4,2,4,9,1
5096,2,0,5,2,5,2,1
5097,12,8,1,1,39,35,1
5098,10,1,2,1,1,2,1
5099,2,0,5,2,5,2,1
5100,2,0,7,2,7,11,1
5101,2,0,4,2,4,2,1
5102,2,0,5,2,5,2,1
5103,2,0,7,2,7,11,1
5104,2,0,4,2,4,9,1
5105,2,0,5,2,5,2,1
5106,2,0,7,2,7,11,1
5107,10,1,1,1,2,1,1
5108,2,0,5,2,5,2,1
5109,24,53,1,1,1,1,1
5110,2,0,4,2,4,2,1
5111,42,0,1,2,1,2,1
5112,2,0,5,2,5,2,1
5113,2,0,4,2,4,2,1
5114,42,0,1,2,1,2,1
5115,42,0,1,2,1,2,1
5116,2,0,4,2,4,2,1
5117,2,0,4,2,4,9,1
5118,2,0,4,2,4,2,1
5119,10,1,3,1,2,2,1
5120,2,0,4,2,4,3,1
5121,10,1,2,1,1,1,1
5122,2,0,4,2,4,2,1
5123,2,0,5,2,5,2,1
5124,2,0,5,2,5,2,1
5125,2,0,4,2,4,3,1
5126,2,0,4,2,4,2,1
5127,2,0,5,2,5,2,1
5128,2,0,3,2,3,9,1
5129,2,0,4,2,4,15,1
5130,2,0,4,2,4,2,1
5131,2,0,5,2,5,2,1
5132,2,0,3,2,3,9,1
5133,2,0,3,2,3,9,1
5134,10,1,2,1,2,1,1
5135,2,0,4,2,4,3,1
5136,2,0,3,2,3,1,1
5137,2,0,4,2,4,3,1
5138,2,0,3,2,3,1,1
5139,2,0,3,2,3,1,1
5140,2,0,4,2,4,3,1
5141,2,0,3,2,3,1,1
5142,2,0,4,2,4,15,1
5143,68,167,1,1,2,3,1
5144,8,3,1,1,2,2,1
5145,2,0,3,2,3,1,1
5146,2,0,4,2,4,15,1
5147,22,9,1,1,2,2,1
5148,2,0,3,2,3,1,1
5149,2,0,4,2,4,15,1
5150,68,8,1,1,1,2,1
5151,2,0,5,2,5,2,1
5152,2,0,2,2,2,1,1
5153,2,0,5,2,5,2,1
5154,2,0,5,2,5,2,1
5155,10,1,6,1,2,2,1
5156,2,0,5,2,5,2,1
5157,2,0,5,2,5,2,1
5158,14,4,5,1,5,2,1
5159,2,0,5,2,5,5,1
5160,2,0,5,2,5,2,1
5161,2,0,1,2,1,1,1
5162,2,0,5,2,5,2,1
5163,2,0,5,2,5,5,1
5164,2,0,4,2,4,15,1
5165,2,0,5,2,5,2,1
5166,18,3,2,1,1,1,1
5167,2,0,4,2,4,15,1
5168,2,0,5,2,5,2,1
5169,2,0,5,2,5,2,1
5170,10,1,1,1,1,2,1
5171,2,0,5,2,5,2,1
5172,366,8,1,1,1,1,1
5173,2,0,2,2,2,11,1
5174,2,0,5,2,5,2,1
5175,2,0,9,2,9,15,1
5176,16,3,4,1,4,1,1
5177,2,0,5,2,5,2,1
5178,10,2,1,1,1,1,1
5179,2,0,9,2,9,15,1
5180,2,0,2,2,2,11,1
5181,2,0,5,2,5,2,1
5182,20,8,1,1,1,2,1
5183,8,3,1,1,2,3,1
5184,2,0,9,2,9,15,1
5185,2,0,2,2,2,11,1
5186,2,0,5,2,5,5,1
5187,2,0,5,2,5,2,1
5188,2,0,9,2,9,13,1
5189,2,0,1,2,1,3,1
5190,2,0,2,2,2,11,1
5191,2,0,9,2,9,13,1
5192,10,1,1,1,1,1,1
5193,2,0,2,2,2,11,1
5194,2,0,5,2,5,2,1
5195,2,0,5,2,5,10,1
5196,10,1,2,1,1,1,1
5197,2,0,5,2,5,9,1
5198,2,0,2,2,2,11,1
5199,2,0,5,2,5,2,1
5200,2,0,5,2,5,10,1
5201,2,0,1,2,1,1,1
5202,2,0,5,2,5,2,1
5203,2,0,2,2,2,11,1
5204,10,1,2,1,1,1,1
5205,2,0,5,2,5,10,1
5206,2,0,5,2,5,9,1
5207,2,0,2,2,2,11,1
5208,10,1,2,1,1,1,1
5209,2,0,5,2,5,9,1
5210,2,0,5,2,5,2,1
5211,2,0,7,2,6,2,1
5212,2,0,2,2,2,11,1
5213,2,0,5,2,5,9,1
5214,20,20,1,1,1,2,1
5215,2,0,5,2,5,2,1
5216,2,0,9,2,9,13,1
5217,2,0,5,2,5,9,1
5218,2,0,2,2,2,11,1
5219,2,0,8,2,8,2,1
5220,2,0,2,2,2,11,1
5221,2,0,5,2,5,2,1
5222,2,0,5,2,5,9,1
5223,10,2,1,1,1,2,1
5224,2,0,9,2,9,13,1
5225,2,0,2,2,2,11,1
5226,2,0,5,2,5,2,1
5227,2,0,9,2,9,13,1
5228,10,2,1,1,1,1,1
5229,2,0,2,2,2,11,1
5230,2,0,5,2,5,2,1
5231,2,0,9,2,9,13,1
5232,10,1,2,1,1,1,1
5233,2,0,5,2,5,5,1
5234,2,0,5,2,5,4,1
5235,2,0,5,2,5,9,1
5236,44,101,1,1,1,1,1
5237,2,0,5,2,5,5,1
5238,2,0,5,2,5,4,1
5239,2,0,5,2,5,9,1
5240,2,0,1,2,1,1,1
5241,2,0,5,2,5,5,1
5242,2,0,5,2,5,4,1
5243,2,0,1,2,1,2,1
5244,2,0,5,2,5,9,1
5245,2,0,5,2,5,9,1
5246,2,0,1,2,1,1,1
5247,2,0,5,2,5,5,1
5248,2,0,5,2,5,4,1
5249,2,0,5,2,5,9,1
5250,10,2,1,1,1,1,1
5251,2,0,5,2,5,9,1
5252,2,0,1,2,1,1,1
5253,2,0,5,2,5,5,1
5254,2,0,1,2,1,1,1
5255,2,0,5,2,5,9,1
5256,2,0,2,2,2,11,1
5257,2,0,2,2,2,11,1
5258,2,0,5,2,5,9,1
5259,22,8,1,1,1,1,1
5260,2,0,2,2,2,11,1
5261,2,0,5,2,5,9,1
5262,12,3,2,1,1,1,1
5263,2,0,5,2,5,9,1
5264,2,0,2,2,2,11,1
5265,10,1,1,1,1,1,1
5266,2,0,5,2,5,9,1
5267,2,0,9,2,9,13,1
5268,2,0,2,2,2,11,1
5269,114,2,1,1,1,1,1
5270,2,0,5,2,5,2,1
5271,2,0,5,2,5,9,1
5272,10,1,2,1,1,1,1
5273,2,0,5,2,5,2,1
5274,2,0,5,2,5,9,1
5275,18,5,2,1,1,2,1
5276,2,0,1,2,1,1,1
5277,2,0,5,2,5,9,1
5278,2,0,5,2,5,2,1
5279,38,8,1,1,1,5,1
5280,10,1,2,1,1,4,1
5281,2,0,5,2,5,9,1
5282,2,0,5,2,5,2,1
5283,2,0,4,2,3,5,1
5284,2,0,1,2,1,2,1
5285,2,0,5,2,5,2,1
5286,2,0,5,2,5,2,1
5287,2,0,4,2,3,5,1
5288,2,0,5,2,5,2,1
5289,22,8,1,1,1,18,1
5290,2,0,5,2,6,2,1
5291,2,0,4,2,3,5,1
5292,2,0,5,2,5,2,1
5293,2,0,4,2,3,5,1
5294,2,0,5,2,5,2,1
5295,2,0,5,2,6,2,1
5296,2,0,4,2,3,5,1
5297,10,1,1,1,1,1,1
5298,10,1,1,1,1,1,1
5299,2,0,5,2,5,2,1
5300,2,0,4,2,3,5,1
5301,2,0,5,2,5,2,1
5302,2,0,5,2,6,2,1
5303,2,0,4,2,3,5,1
5304,2,0,5,2,5,2,1
5305,2,0,5,2,5,2,1
5306,2,0,5,2,6,2,1
5307,2,0,4,2,3,5,1
5308,2,0,5,2,5,2,1
5309,2,0,5,2,5,2,1
5310,2,0,5,2,5,2,1
5311,2,0,5,2,6,2,1
5312,2,0,5,2,5,1,1
5313,2,0,5,2,5,2,1
5314,2,0,5,2,5,1,1
5315,10,4,1,1,1,1,1
5316,10,1,1,1,1,17,1
5317,2,0,5,2,5,1,1
5318,2,0,5,2,5,2,1
5319,254,8,2,1,1,1,1
5320,2,0,5,2,6,21,1
5321,2,0,5,2,5,1,1
5322,2,0,5,2,5,2,1
5323,2,0,5,2,5,2,1
5324,2,0,7,2,7,6,1
5325,2,0,5,2,5,1,1
5326,2,0,1,2,1,1,1
5327,2,0,5,2,5,2,1
5328,2,0,5,2,5,2,1
5329,10,1,1,1,1,1,1
5330,2,0,7,2,7,6,1
5331,2,0,5,2,5,1,1
5332,10,1,3,1,1,2,1
5333,2,0,1,2,1,1,1
5334,2,0,5,2,5,2,1
5335,2,0,5,2,5,5,1
5336,2,0,7,2,7,6,1
5337,2,0,5,2,5,2,1
5338,4,0,1,2,1,2,1
5339,36,1,1,1,1,1,1
5340,2,0,7,2,7,6,1
5341,2,0,5,2,5,2,1
5342,2,0,5,2,5,2,1
5343,10,1,7,1,1,3,1
5344,2,0,5,2,5,2,1
5345,2,0,5,2,5,5,1
5346,2,0,5,2,5,2,1
5347,2,0,7,2,7,6,1
5348,2,0,5,2,5,2,1
5349,2,0,5,2,5,5,1
5350,2,0,7,2,7,6,1
5351,2,0,5,2,5,2,1
5352,2,0,5,2,5,5,1
5353,2,0,5,2,5,2,1
5354,2,0,7,2,7,6,1
5355,10,4,1,1,1,1,1
5356,2,0,5,2,5,5,1
5357,2,0,7,2,7,6,1
5358,2,0,5,2,5,5,1
5359,2,0,5,2,5,5,1
5360,2,0,5,2,5,11,1
5361,2,0,7,2,7,2,1
5362,2,0,5,2,5,5,1
5363,4,0,1,2,1,2,1
5364,2,0,5,2,5,5,1
5365,2,0,5,2,6,21,1
5366,2,0,5,2,5,5,1
5367,4,0,1,2,1,2,1
5368,2,0,5,2,5,5,1
5369,2,0,5,2,5,11,1
5370,2,0,5,2,6,21,1
5371,10,3,1,1,1,11,1
5372,20,8,1,1,1,1,1
5373,2,0,5,2,5,5,1
5374,2,0,5,2,5,11,1
5375,2,0,5,2,6,21,1
5376,2,0,5,2,5,11,1
5377,8,2,1,1,2,3,1
5378,2,0,5,2,5,11,1
5379,2,0,5,2,6,21,1
5380,2,0,5,2,5,11,1
5381,12,3,2,1,1,1,1
5382,2,0,5,2,6,21,1
5383,2,0,5,2,5,11,1
5384,4,0,10,2,10,10,1
5385,2,0,5,2,6,21,1
5386,2,0,5,2,5,3,1
5387,2,0,5,2,5,11,1
5388,4,0,10,2,10,10,1
5389,2,0,5,2,6,21,1
5390,2,0,5,2,5,3,1
5391,2,0,5,2,5,11,1
5392,10,1,1,1,1,1,1
5393,2,0,5,2,6,21,1
5394,2,0,5,2,5,3,1
5395,2,0,5,2,5,11,1
5396,2,0,5,2,6,21,1
5397,2,0,5,2,5,3,1
5398,2,0,5,2,5,11,1
5399,2,0,7,2,7,2,1
5400,2,0,5,2,5,3,1
5401,2,0,5,2,5,11,1
5402,2,0,7,2,7,2,1
5403,2,0,2,2,1,1,1
5404,2,0,5,2,5,15,1
5405,10,3,1,1,1,8,1
5406,2,0,7,2,7,11,1
5407,2,0,5,2,5,3,1
5408,2,0,5,2,5,15,1
5409,2,0,5,2,5,3,1
5410,26,9,2,1,2,10,1
5411,2,0,5,2,5,15,1
5412,2,0,5,2,5,3,1
5413,2,0,5,2,5,3,1
5414,10,1,7,1,4,3,1
5415,2,0,5,2,6,21,1
5416,2,0,5,2,5,3,1
5417,2,0,5,2,5,3,1
5418,2,0,10,2,10,10,1
5419,2,0,9,2,10,4,1
5420,2,0,5,2,5,15,1
5421,2,0,5,2,5,3,1
5422,2,0,10,2,10,10,1
5423,2,0,9,2,10,4,1
5424,2,0,5,2,5,15,1
5425,2,0,5,2,5,3,1
5426,2,0,5,2,5,15,1
5427,2,0,9,2,10,4,1
5428,10,1,2,1,1,2,1
5429,2,0,10,2,10,10,1
5430,20,15,1,1,1,1,1
5431,2,0,5,2,5,3,1
5432,2,0,9,2,10,4,1
5433,2,0,5,2,5,3,1
5434,2,0,10,2,10,10,1
5435,2,0,5,2,5,3,1
5436,2,0,5,2,5,1,1
5437,2,0,7,2,7,11,1
5438,2,0,5,2,5,3,1
5439,2,0,10,2,10,10,1
5440,2,0,5,2,5,1,1
5441,2,0,7,2,7,11,1
5442,2,0,5,2,5,3,1
5443,2,0,5,2,5,3,1
5444,2,0,10,2,10,10,1
5445,2,0,5,2,5,1,1
5446,2,0,7,2,7,11,1
5447,2,0,5,2,5,3,1
5448,2,0,5,2,5,3,1
5449,2,0,10,2,10,10,1
5450,2,0,7,2,7,11,1
5451,2,0,5,2,5,15,1
5452,2,0,5,2,5,3,1
5453,2,0,10,2,10,10,1
5454,2,0,7,2,7,11,1
5455,2,0,5,2,5,15,1
5456,2,0,10,2,10,10,1
5457,2,0,9,2,10,4,1
5458,10,1,3,1,2,2,1
5459,2,0,5,2,5,3,1
5460,2,0,9,2,10,4,1
5461,2,0,10,2,10,10,1
5462,2,0,5,2,5,3,1
5463,22,8,1,1,1,1,1
5464,2,0,9,2,10,4,1
5465,2,0,2,2,2,19,1
5466,2,0,5,2,5,3,1
5467,2,0,10,2,10,10,1
5468,2,0,5,2,5,1,1
5469,2,0,9,2,10,4,1
5470,2,0,5,2,5,3,1
5471,2,0,10,2,10,10,1
5472,2,0,5,2,5,3,1
5473,2,0,9,2,10,12,1
5474,2,0,10,2,10,10,1
5475,2,0,5,2,5,3,1
5476,2,0,5,2,5,3,1
5477,2,0,9,2,10,12,1
5478,2,0,10,2,10,10,1
5479,2,0,2,2,2,2,1
5480,2,0,9,2,10,12,1
5481,2,0,2,2,2,2,1
5482,2,0,5,2,5,3,1
5483,2,0,9,2,10,12,1
5484,2,0,10,2,10,10,1
5485,2,0,2,2,2,2,1
5486,2,0,9,2,10,12,1
5487,2,0,5,2,5,3,1
5488,2,0,10,2,10,10,1
5489,10,2,1,1,1,1,1
5490,2,0,5,2,5,3,1
5491,2,0,9,2,10,12,1
5492,2,0,10,2,10,10,1
5493,10,2,1,1,1,1,1
5494,2,0,4,2,4,3,1
5495,2,0,2,2,2,19,1
5496,2,0,9,2,10,12,1
5497,2,0,10,2,10,10,1
5498,2,0,5,2,5,3,1
5499,12,4,3,1,3,1,1
5500,2,0,2,2,2,19,1
5501,2,0,9,2,10,12,1
5502,2,0,4,2,4,3,1
5503,2,0,10,2,10,10,1
5504,2,0,5,2,5,3,1
5505,2,0,9,2,10,12,1
5506,2,0,4,2,4,3,1
5507,2,0,5,2,5,3,1
5508,2,0,9,2,10,12,1
5509,2,0,4,2,4,3,1
5510,2,0,10,2,10,10,1
5511,10,1,1,1,1,16,1
5512,2,0,9,2,10,12,1
5513,2,0,2,2,2,19,1
5514,2,0,4,2,4,3,1
5515,2,0,10,2,10,10,1
5516,10,1,2,1,2,1,1
5517,2,0,10,2,10,10,1
5518,2,0,4,2,4,3,1
5519,2,0,2,2,2,2,1
5520,2,0,10,2,10,10,1
5521,2,0,4,2,4,3,1
5522,2,0,6,2,6,6,1
5523,2,0,10,2,10,10,1
5524,2,0,2,2,2,2,1
5525,2,0,6,2,6,6,1
5526,2,0,4,2,4,3,1
5527,2,0,10,2,10,10,1
5528,2,0,6,2,6,2,1
5529,2,0,4,2,4,9,1
5530,14,4,1,1,1,1,1
5531,2,0,4,2,4,3,1
5532,2,0,6,2,6,2,1
5533,2,0,4,2,4,3,1
5534,2,0,4,2,4,9,1
5535,12,1,1,1,1,1,1
5536,2,0,6,2,6,2,1
5537,2,0,4,2,4,3,1
5538,2,0,4,2,4,3,1
5539,2,0,4,2,4,9,1
5540,2,0,13,2,1,3,1
5541,2,0,6,2,6,2,1
5542,2,0,4,2,4,3,1
5543,2,0,4,2,4,3,1
5544,10,2,1,1,1,3,1
5545,2,0,6,2,6,2,1
5546,2,0,4,2,4,3,1
5547,2,0,6,2,6,2,1
5548,10,1,7,1,1,2,1
5549,2,0,4,2,4,9,1
5550,2,0,4,2,4,3,1
5551,2,0,3,2,3,9,1
5552,2,0,6,2,6,11,1
5553,2,0,4,2,4,9,1
5554,2,0,6,2,6,11,1
5555,2,0,4,2,4,9,1
5556,2,0,6,2,6,11,1
5557,2,0,4,2,4,9,1
5558,2,0,3,2,3,1,1
5559,2,0,6,2,6,11,1
5560,2,0,3,2,3,1,1
5561,2,0,7,2,7,12,1
5562,2,0,3,2,3,9,1
5563,2,0,3,2,3,1,1
5564,2,0,7,2,7,10,1
5565,2,0,4,2,4,3,1
5566,2,0,3,2,3,9,1
5567,2,0,3,2,3,1,1
5568,2,0,3,2,3,2,1
5569,2,0,7,2,7,10,1
5570,2,0,4,2,4,3,1
5571,2,0,3,2,3,1,1
5572,10,1,3,1,2,4,1
5573,2,0,7,2,7,10,1
5574,2,0,4,2,4,3,1
5575,2,0,3,2,3,1,1
5576,2,0,3,2,3,1,1
5577,2,0,3,2,3,1,1
5578,2,0,7,2,7,10,1
5579,2,0,3,2,3,1,1
5580,2,0,4,2,4,3,1
5581,2,0,3,2,3,1,1
5582,2,0,3,2,3,1,1
5583,2,0,3,2,3,1,1
5584,2,0,7,2,7,3,1
5585,2,0,3,2,3,1,1
5586,2,0,7,2,7,3,1
5587,2,0,7,2,7,12,1
5588,2,0,3,2,3,1,1
5589,2,0,3,2,3,1,1
5590,2,0,9,2,10,9,1
5591,2,0,4,2,4,9,1
5592,2,0,7,2,7,12,1
5593,2,0,3,2,3,1,1
5594,2,0,5,2,5,2,1
5595,2,0,9,2,10,9,1
5596,2,0,7,2,7,12,1
5597,2,0,5,2,5,2,1
5598,2,0,9,2,10,9,1
5599,2,0,7,2,7,12,1
5600,16,4,2,1,1,1,1
5601,2,0,1,2,1,1,1
5602,2,0,5,2,5,2,1
5603,2,0,5,2,5,2,1
5604,2,0,9,2,10,9,1
5605,2,0,7,2,7,12,1
5606,2,0,3,2,1,2,1
5607,2,0,5,2,5,2,1
5608,2,0,3,2,3,1,1
5609,2,0,3,2,3,9,1
5610,2,0,5,2,5,2,1
5611,10,3,1,1,1,1,1
5612,2,0,5,2,5,2,1
5613,2,0,1,2,1,1,1
5614,2,0,6,2,6,1,1
5615,2,0,3,2,3,9,1
5616,2,0,5,2,5,2,1
5617,26,28,1,1,1,1,1
5618,2,0,5,2,5,2,1
5619,2,0,6,2,6,1,1
5620,2,0,5,2,5,10,1
5621,24,33,1,1,1,1,1
5622,2,0,6,2,6,1,1
5623,2,0,5,2,5,10,1
5624,2,0,5,2,5,10,1
5625,2,0,6,2,6,1,1
5626,2,0,5,2,5,10,1
5627,2,0,5,2,5,10,1
5628,10,2,2,1,1,1,1
5629,2,0,6,2,6,1,1
5630,10,1,2,1,1,5,1
5631,10,1,1,1,1,1,1
5632,2,0,7,2,7,3,1
5633,2,0,7,2,7,3,1
5634,210,8,1,1,1,1,1
5635,2,0,1,2,1,1,1
5636,8,2,1,1,2,5,1
5637,2,0,7,2,7,3,1
5638,2,0,1,2,1,2,1
5639,22,9,1,1,2,2,1
5640,8,2,1,1,2,5,1
5641,2,0,7,2,7,3,1
5642,22,44,2,1,3,1,1
5643,378,8,1,1,1,1,1
5644,2,0,6,2,6,5,1
5645,10,1,8,1,8,2,1
5646,2,0,1,2,3,1,1
5647,2,0,6,2,6,5,1
5648,2,0,7,2,7,3,1
5649,14,4,1,1,1,1,1
5650,10,1,7,1,7,2,1
5651,2,0,3,2,3,1,1
5652,2,0,6,2,6,5,1
5653,2,0,7,2,7,3,1
5654,10,1,2,1,1,1,1
5655,70,8,1,1,1,1,1
5656,2,0,6,2,6,5,1
5657,2,0,7,2,7,3,1
5658,10,1,1,1,1,1,1
5659,2,0,6,2,6,5,1
5660,22,9,1,1,2,2,1
5661,2,0,7,2,7,3,1
5662,2,0,3,2,3,1,1
5663,10,1,8,1,8,3,1
5664,2,0,6,2,6,5,1
5665,2,0,7,2,7,2,1
5666,2,0,8,2,1,2,1
5667,10,1,2,1,1,4,1
5668,20,10,1,1,1,1,1
5669,2,0,6,2,6,5,1
5670,10,1,1,1,1,1,1
5671,2,0,7,2,7,2,1
5672,10,2,1,1,1,2,1
5673,2,0,5,2,5,2,1
5674,10,1,8,1,8,3,1
5675,2,0,6,2,6,4,1
5676,2,0,7,2,7,2,1
5677,10,1,1,1,1,1,1
5678,2,0,5,2,5,2,1
5679,2,0,6,2,6,4,1
5680,40,0,1,2,1,2,1
5681,2,0,7,2,7,2,1
5682,2,0,5,2,5,2,1
5683,10,1,1,1,1,1,1
5684,10,1,10,1,10,2,1
5685,2,0,6,2,6,4,1
